Card 180: 17 29 67 85 57 54 73 13 86 48 | 31 45 92 66 89 82 17 95 75  4 65 10 28 41  3 79 68 51 34 72 29 52 21  7 46
Card 181: 54 49 76 95 15 40 77 70 86 11 | 40 35 75 87 70 42 41 66 67 77 45 68 25 32 98 38  6 92 73 89 28 74 99 21 59
Card 182: 41  7 61 39 66  9 33 32 18 11 | 46 35 64 47 70 68 31 84  3 24 63  2 50 28 30 17 11 59 79 71 10 54 34  9 81
Card 183: 76 49 64  3  8 95 15 99  6 28 | 63 19 16 71 21 40 66 67 79 94 85  5 54 17 57 87 11 36 92 30 72 33 73 55 64
Card 184: 30 37 90 81 56 40 16 26 82 35 | 88 25 61 70  7 38 34 43  8 53 22 63 23 92 33 50 93 55 45 13  9 83 79 17 36
Card 185: 99 59  9 50 18 69 96 76 29 55 | 25 98 46 13 55 72 66 52 73 18 19 47 41 76 96 36  9 99  2 29 87 59 21 69 50
Card 186: 32 29 34 31 53 41 10 56 69 86 | 51 54 41 82 19 56 67 10 76 58 86 69 71 28 95 61 32 34 53 31 73 68 79 29 90
Card 187: 93 21 13 65 14 49 30 43 44 69 | 43 46 13 69 49 65 66 14 93 82 81 48 42 21 50 24 62 30 44 63 88 91  5  8 34
Card 188: 63 45 43 81 69  7 89 93 52 24 | 73 51 70  7 37 92  4 87 96 49 83 72 62 36 63 81 50 40 66 25 93 79 97 76 33
Card 189: 78 65 81  3 44 31  2 74 40 87 | 91  3 68 74 31 64 44 75  2 24 56 84 54 71 40 33 19 14 76 65 62 78 66 87 81
Card 190: 99 20 62 48 40 37 81 78 87 75 | 99 84 78 48 27 87 66 72 37 46 75 22 61 74 80 62 65 82 29  7 40 77 81 20 58
Card 191: 90 11 94 98 46 17 45 66 85 22 | 15 90 13  2 10 48 53 39 65 86  5 85 43 66 60 24 46 18 32 29 19 64 14 17 27
Card 192: 66 21 58 45 98 57 82 10 64 73 |  4 64 82 81 57 71  2 30 58 97 89 63 46 73 45 98 66 21 83 40 75 85 76 10 12
Card 193: 74 98 16 40 18 48 56 41 37 71 | 78 89 71 93 26 57 32 18 43 19 42 56 30 11 92 50 58 40 28 46 98 37 65 90 48
Card 194: 54 33  3 28 15 66 43 64 62 42 | 40 90 34 89 73 88 48 45 65 58 24 13 63 16 76 84 87 23 35 53  4  9 97 20 17
Card 195: 91 43 85 65 25 10 38 29  7 97 | 76 83 74 98 45 84 90 78 64 28 59 62 49 94 86 36 71 15 35 37 12 46 29 25 44
Card 196: 58  4 94 64 85 68 25 19 40 15 |  4 82 86 62 25 69 88 94 61 20 75 19 64 24 70 15 12 92 14  7 55 84 68 34 85
Card 197: 37 78 70 73 54 25 29 59 61 99 | 22 86 69 26 97 57  5 45 56 14 18 89 65 55 40 30 77 62 36 19 63 21 60 85 44
Card 198: 79 91 51 64 32 46 78  9 58 69 | 23 22 51 41 99 20 64 84  8 68 83 58 91 46 39 55  9 70 50 75 89 32 44 94 49
Card 199: 69 84 47 50 43 62 35 73  2 94 | 35 92 75 72 96  6 23 94  2 32 16 55  9 58 56 17 71 50 39 47 87 34 98 88 86
Card 200: 25 82 75 18 58 15 64 51 96 19 | 45 84 20 11 62 15 82 16 51 26 14 27 58 43 81  1  3 86 33  9 66 35 37  2 98
Card 201:  4 60 21 68 93 95 13  2 73 83 |  1 73 74 46 89 50 15 42 10 29 45 21 41 90 78 70 27 33 58 99 81 38 83 25 31
Card 202: 70 49 77 13 46 79 38 48 94 73 | 64 86 89 23 69 76 60 24 16 81 54 10 22 68 97  5 33 90 74 38 88 17 37 49 93
Card 203: 25 91 76 63 64 34 50 83 56  1 | 33 19 13 89 61 21 22 55  5  4 27 37 84 42 75 48  2 71 25 35 23 67 46 65 72
Card 204: 35 58 42 71 86 19 52 39 96 10 | 15 72  7  6  1 25 74 30 61 59  4 62 67 34 91 20 78 77 95 55 68 32 82 93 69
Card 205:  3 11 85 48 68 96 94 25 78 44 | 87 54 73 32 23 58 97 52 79 74 43 62 57 14 99 34 66 61 64 75 33 93 10 19 92
